sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
25.754,1788979897.490348,NAVIGATE,0.15196969993138043,-0.21499557048028542,0.22491668996067904,True,0.19546150654795647,-2.1571749512201416e-05,0.1505653884802687,-0.21509249695181673,0.22492806831317902,0.14906791402048727,-0.2150054898124414,0.22492806831309667,3.128543550010376e-05,0.05915145674828096
25.761,1788979897.5120258,NAVIGATE,0.15257033572351714,-0.2150305187143461,0.22506047001913831,True,0.19606150654778304,-2.155247203774899e-05,0.15416591276082936,-0.215120369599716,0.22504315545586273,0.1526684374342629,-0.21503337737980752,0.22504315545578027,3.129108661057723e-05,0.053205863777696726
25.761,1788979897.5301824,NAVIGATE,0.15257033572351714,-0.2150305187143461,0.22506047001913831,True,0.19606150654778304,-2.155247203774899e-05,0.15416591276082936,-0.215120369599716,0.22504315545586273,0.1526684374342629,-0.21503337737980752,0.22504315545578027,3.129108661057723e-05,0.053205863777696726
25.761,1788979897.55023,NAVIGATE,0.15257033572351714,-0.2150305187143461,0.22506047001913831,True,0.19606150654778304,-2.155247203774899e-05,0.15416591276082936,-0.215120369599716,0.22504315545586273,0.1526684374342629,-0.21503337737980752,0.22504315545578027,3.129108661057723e-05,0.053205863777696726
25.761,1788979897.571102,NAVIGATE,0.15257033572351714,-0.2150305187143461,0.22506047001913831,True,0.19606150654778304,-2.155247203774899e-05,0.15416591276082936,-0.215120369599716,0.22504315545586273,0.1526684374342629,-0.21503337737980752,0.22504315545578027,3.129108661057723e-05,0.053205863777696726
25.761,1788979897.5902412,NAVIGATE,0.15257033572351714,-0.2150305187143461,0.22506047001913831,True,0.19606150654778304,-2.155247203774899e-05,0.15416591276082936,-0.215120369599716,0.22504315545586273,0.1526684374342629,-0.21503337737980752,0.22504315545578027,3.129108661057723e-05,0.053205863777696726
25.761,1788979897.6103098,NAVIGATE,0.15257033572351714,-0.2150305187143461,0.22506047001913831,True,0.19606150654778304,-2.155247203774899e-05,0.15416591276082936,-0.215120369599716,0.22504315545586273,0.1526684374342629,-0.21503337737980752,0.22504315545578027,3.129108661057723e-05,0.053205863777696726
25.761,1788979897.6302319,NAVIGATE,0.15257033572351714,-0.2150305187143461,0.22506047001913831,True,0.19606150654778304,-2.155247203774899e-05,0.15416591276082936,-0.215120369599716,0.22504315545586273,0.1526684374342629,-0.21503337737980752,0.22504315545578027,3.129108661057723e-05,0.053205863777696726
25.769,1788979897.6500485,NAVIGATE,0.15257033572351714,-0.2150305187143461,0.22506047001913831,True,0.19606150654778304,-2.155247203774899e-05,0.15416591276082936,-0.215120369599716,0.22504315545586273,0.1526684374342629,-0.21503337737980752,0.22504315545578027,3.129108661057723e-05,0.053205863777696726
25.777,1788979897.6720843,NAVIGATE,0.15316970236244165,-0.21499553252281195,0.22491668996352726,True,0.19666150654733694,-2.1533300316554328e-05,0.15416603766871628,-0.21512731697170354,0.2250719247018182,0.15266856212911542,-0.21504032841902554,0.22507192470190093,3.129674682775868e-05,0.05915145571314019
