timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,reference_valid,reference_failure,reference_frame,target_frame,target_sample_age_s,transform_age_s,reference_camera_range_m,ground_truth_camera_distance_m,estimation_error_m
1.202,1.202,True,-0.0328125,1.7033611968591942,1.2,0.4638280317242891,0.5525357853225343,0.08943376541137696,0.24264651708541277,0.006798655853083127,0.05285953946868603,2.129432920925068,0.09448282477021576,True,,camera_link,odom,0.005,0.001,1.663828031724289,1.663828031724289,0.039533165134905124
1.235,1.235,True,-0.03169870376586914,1.6870802323792002,1.2,0.445743723599457,0.5355291233459771,0.08531250000000001,0.2643753587294427,0.007986535022046671,0.05635446475956725,2.132984092997603,0.09713478610783949,True,,camera_link,odom,0.005,0.008,1.645743723599457,1.645743723599457,0.041336508779743264
1.268,1.268,True,-0.03006134033203125,1.6774118263486173,1.2,0.43886769612414844,0.5188044624210816,0.08241662979125977,0.2749014537996426,0.008589218622700668,0.05803175604885616,2.1365262138916448,0.09978509463871199,True,,camera_link,odom,0.005,0.005,1.6388676961241484,1.6388676961241484,0.0385441302244689
1.301,1.301,True,-0.028996658325195313,1.6612990289114802,1.2,0.4220808739487969,0.5093662056540366,0.07815948486328125,0.29542828385572234,0.009815127838518234,0.06124327832450036,2.140165950335783,0.1025139392127641,True,,camera_link,odom,0.004,0.002,1.6220808739487969,1.6220808739487969,0.03921815496268333
1.336,1.336,True,-0.027763557434082032,1.6471211320482313,1.2,0.405699309300662,0.49271518844282863,0.07539131164550782,0.3154304216929262,0.011072511796363819,0.0643142942372889,2.1436889536356505,0.10516075334871933,True,,camera_link,odom,0.004,0.009,1.605699309300662,1.605699309300662,0.04142182274756934
1.368,1.368,True,-0.027051448822021484,1.636551899901835,1.2,0.3996379626290778,0.4781782047004804,0.07218524932861328,0.3251188173523766,0.011703677799787893,0.06579005983836152,2.147202177161581,0.10780577811126808,True,,camera_link,odom,0.004,0.004,1.5996379626290778,1.5996379626290778,0.03691393727275716
1.4,1.4,True,-0.026468181610107423,1.6216882098087677,1.2,0.3844868495245799,0.4672167923758327,0.07033376693725586,0.34398401381742405,0.012973638618402776,0.06864044014624424,2.1508113805901363,0.11052903606087452,True,,camera_link,odom,0.003,0.003,1.5844868495245799,1.5844868495245799,0.03720136028418786
1.437,1.437,True,-0.025724506378173827,1.6121662302834243,1.2,0.369750892874005,0.4515795786575791,0.0688172721862793,0.3623148970832295,0.01425941050520609,0.07142346091130486,2.154304013354953,0.11317028943583737,True,,camera_link,odom,0.003,0.01,1.569750892874005,1.569750892874005,0.042415337409419385
1.468,1.468,True,-0.02469472885131836,1.600747683189124,1.2,0.3644432847302419,0.4417198032099936,0.06688371658325196,0.37122467962663097,0.014902948654445986,0.07278047079029015,2.157786143862429,0.11580961715032458,True,,camera_link,odom,0.003,0.003,1.5644432847302419,1.5644432847302419,0.036304398458882225
1.499,1.499,True,-0.024033641815185545,1.5912995469828803,1.2,0.3488859750309743,0.42993646059647217,0.06420629501342774,0.388609966124068,0.016193489701145217,0.07540227100479552,2.159575792418292,0.1171685046055626,True,,camera_link,odom,0.019,0.004,1.5488859750309742,1.5488859750309742,0.04241357195190609
1.532,1.532,True,-0.023203563690185548,1.5817645124425148,1.2,0.3439989224236475,0.42008471321107443,0.06248746871948242,0.39708561702169065,0.01683919225687723,0.07666920863341223,2.1630415590669245,0.11980482909177119,True,,camera_link,odom,0.019,0.009,1.5439989224236474,1.5439989224236474,0.03776559001886737
1.567,1.567,True,-0.022551441192626955,1.5714965557370586,1.2,0.33101626167086096,0.4101968367897426,0.06032926559448243,0.4137394492469274,0.018139336709636345,0.07914712533352473,2.166600740006099,0.12251890957658403,True,,camera_link,odom,0.018,0.002,1.531016261670861,1.531016261670861,0.040480294066197686
1.598,1.598,True,-0.02265167236328125,1.5589438353616525,1.2,0.31842809524132076,0.39943065030780006,0.05863374710083008,0.42987976922975496,0.01943880364258414,0.08152638557004584,2.17004373055728,0.12515104830458795,True,,camera_link,odom,0.018,0.005,1.5184280952413207,1.5184280952413207,0.04051574012033177
1.629,1.629,True,-0.022194480895996092,1.5497809549367347,1.2,0.31416206770085786,0.3858944729268429,0.058894348144531254,0.43770656245632045,0.0200828965021356,0.08270166651388082,2.1734751475726943,0.1277810575123051,True,,camera_link,odom,0.018,0.008,1.5141620677008578,1.5141620677008578,0.03561888723587692
