timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,reference_valid,reference_failure,reference_frame,target_frame,target_sample_age_s,transform_age_s,reference_camera_range_m,ground_truth_camera_distance_m,estimation_error_m
2.43,2.43,True,-0.165625,2.047539175638357,1.2,0.8364632747676455,0.0,0.0,-4.6944226154073225e-19,1.2608142958255739e-37,-3.8115845770293883e-19,2.252508368677204,0.1907681430985434,True,,camera_link,odom,0.01,0.01,2.0364632747676454,2.0364632747676454,0.011075900870711752
2.463,2.463,True,-0.1671875,2.0539394453002195,1.2,0.8398548472301364,0.0,0.0,-4.91700552191528e-19,1.3477556525471459e-37,-3.957930120093576e-19,2.2556652679006315,0.19340725816354284,True,,camera_link,odom,0.009,0.016,2.0398548472301363,2.0398548472301363,0.01408459807008322
2.495,2.495,True,-0.16951351165771483,2.053096125852296,1.2,0.8431313066782924,0.0,0.0,-4.992068973844316e-19,1.37774177865011e-37,-4.0278753661439153e-19,2.258711654510322,0.19596541184055002,True,,camera_link,odom,0.009,0.004,2.0431313066782923,2.0431313066782923,0.009964819174003825
2.53,2.53,True,-0.17109136581420897,2.0633793153237594,1.2,0.8463924042467934,0.0,0.0,-5.1210745287680955e-19,1.4314015131691987e-37,-4.283158897096239e-19,2.2617404326579003,0.19852023104832453,True,,camera_link,odom,0.009,0.01,2.0463924042467934,2.0463924042467934,0.016986911076966038
2.565,2.565,True,-0.17323341369628906,2.0624143332124554,1.2,0.8497360163451331,0.0,0.0,-5.053577372680561e-19,1.4019428330093623e-37,-4.461140161007516e-19,2.2648423572519025,0.2011489355264326,True,,camera_link,odom,0.008,0.018,2.049736016345133,2.049736016345133,0.012678316867322348
2.594,2.594,True,-0.17509794235229492,2.0656019160523247,1.2,0.8529652289312881,0.0,0.0,-4.903359628291052e-19,1.3346207151502608e-37,-4.49522192044143e-19,2.2678347520197604,0.2036968510833211,True,,camera_link,odom,0.008,0.004,2.052965228931288,2.052965228931288,0.012636687121036605
2.631,2.631,True,-0.17687501907348632,2.07055706477461,1.2,0.8561783970620904,0.0,0.0,-5.048998929016859e-19,1.403518795397914e-37,-4.772982134259151e-19,2.270808917388204,0.2062413006158927,True,,camera_link,odom,0.008,0.012,2.0561783970620904,2.0561783970620904,0.014378667712519722
2.66,2.66,True,-0.17899999618530274,2.068072815709069,1.2,0.859471917751266,0.0,0.0,-5.096556344158679e-19,1.4263194581007787e-37,-4.845886669308112e-19,2.273853928750882,0.20885918377738277,True,,camera_link,odom,0.007,0.001,2.059471917751266,2.059471917751266,0.008600897957803166
2.696,2.696,True,-0.18082218170166015,2.0758542956330692,1.2,0.8626518277765516,0.0,0.0,-5.298826649860805e-19,1.525575328365946e-37,-4.864882828506846e-19,2.276790461527584,0.2113964631075306,True,,camera_link,odom,0.007,0.005,2.0626518277765515,2.0626518277765515,0.013202467856517686
2.729,2.729,True,-0.1828125,2.08022651962358,1.2,0.8658150233782138,0.0,0.0,-5.58437734351189e-19,1.6634038294343162e-37,-4.805005436002934e-19,2.2797081553603507,0.21393014539983635,True,,camera_link,odom,0.007,0.01,2.0658150233782138,2.0658150233782138,0.014411496245366084
2.766,2.766,True,-0.18479909896850585,2.078291436210806,1.2,0.8690563609739963,0.0,0.0,-5.671498096072116e-19,1.7051349921333788e-37,-4.785564219106093e-19,2.282694350458722,0.21653679820579058,True,,camera_link,odom,0.006,0.02,2.0690563609739963,2.0690563609739963,0.009235075236809553
2.804,2.804,True,-0.18661947250366212,2.0819718123532875,1.2,0.8721849513293447,0.0,0.0,-5.841436160858107e-19,1.7870885881950674e-37,-4.839842122847418e-19,2.285573186006871,0.2190630448644645,True,,camera_link,odom,0.006,0.026,2.0721849513293447,2.0721849513293447,0.009786861023942883
2.832,2.832,True,-0.1885547637939453,2.089862219027582,1.2,0.8753901761972054,0.0,0.0,-5.847416293465265e-19,1.7899135859326235e-37,-4.8683498970662045e-19,2.2885189278105065,0.22166194536646355,True,,camera_link,odom,0.005,0.011,2.0753901761972053,2.0753901761972053,0.014472042830376619
2.864,2.864,True,-0.19023637771606444,2.0912890697549553,1.2,0.8784832736347556,0.0,0.0,-5.946988480926679e-19,1.8385721262311503e-37,-4.9060920510026e-19,2.2913580973996237,0.22418057920002174,True,,camera_link,odom,0.005,0.021,2.0784832736347556,2.0784832736347556,0.01280579612019972
2.893,2.893,True,-0.19254522323608397,2.0880624458350394,1.2,0.8815585669336807,0.0,0.0,-6.06003056830329e-19,1.8936588385021897e-37,-4.868301556819382e-19,2.294177436540713,0.22669539846632092,True,,camera_link,odom,0.005,0.008,2.0815585669336807,2.0815585669336807,0.006503878901358728
2.929,2.929,True,-0.19390621185302734,2.0991231767440666,1.2,0.8846158451936026,0.0,0.0,-6.04670394705517e-19,1.8870168479278677e-37,-4.913350334332784e-19,2.296976753343592,0.22920636037420017,True,,camera_link,odom,0.005,0.015,2.0846158451936025,2.0846158451936025,0.01450733155046402
2.962,2.962,True,-0.19616403579711914,2.0974318819509934,1.2,0.8877467048509924,0.0,0.0,-6.127124257794485e-19,1.9268409555637798e-37,-5.019747031315067e-19,2.299839755013766,0.231789332434847,True,,camera_link,odom,0.004,0.022,2.0877467048509923,2.0877467048509923,0.009685177100001052
2.994,2.994,True,-0.1975245475769043,2.102538061310109,1.2,0.890766764530248,0.0,0.0,-6.168041098741335e-19,1.947422240197329e-37,-5.034887595853846e-19,2.3025978357526053,0.23429233137337754,True,,camera_link,odom,0.004,0.008,2.090766764530248,2.090766764530248,0.011771296779861107
3.026,3.026,True,-0.19952526092529296,2.1042578464277155,1.2,0.8937681792463301,0.0,0.0,-6.261672055476845e-19,1.995257900585131e-37,-5.111427540202425e-19,2.3053353210430636,0.2367913436871099,True,,camera_link,odom,0.004,0.016,2.09376817924633,2.09376817924633,0.010489667181385443
3.062,3.062,True,-0.2015625,2.1032422556268275,1.2,0.8968408285389173,0.0,0.0,-6.368632174842796e-19,2.0502543937687533e-37,-5.137332737503612e-19,2.3081340225412306,0.23936186905805354,True,,camera_link,odom,0.003,0.023,2.0968408285389173,2.0968408285389173,0.00640142708791025
3.097,3.097,True,-0.20344195365905762,2.108255300662156,1.2,0.8998037599270632,0.0,0.0,-6.415638786960301e-19,2.074452979104634e-37,-5.163632867640199e-19,2.3108291211671372,0.2418526565803235,True,,camera_link,odom,0.003,0.01,2.099803759927063,2.099803759927063,0.008451540735092689
3.125,3.125,True,-0.20514121055603027,2.1124643009027797,1.2,0.9027474304811933,0.0,0.0,-6.467689233817248e-19,2.101106230368541e-37,-5.115857267398337e-19,2.3135030641059773,0.24433932883431925,True,,camera_link,odom,0.003,0.017,2.1027474304811933,2.1027474304811933,0.009716870421586421
3.159,3.159,True,-0.2069387435913086,2.1151896011739977,1.2,0.9057599466190263,0.0,0.0,-6.537657922320575e-19,2.1368198309090785e-37,-5.11565441119408e-19,2.316235716334802,0.24689700587620017,True,,camera_link,odom,0.002,0.004,2.105759946619026,2.105759946619026,0.009429654554971467
3.192,3.192,True,-0.2086658000946045,2.1216548704996008,1.2,0.908663897972924,0.0,0.0,-6.619698567547552e-19,2.1788430927746673e-37,-5.123830922402406e-19,2.318866148498864,0.2493751928017268,True,,camera_link,odom,0.002,0.011,2.108663897972924,2.108663897972924,0.012990972526676803
3.225,3.225,True,-0.21046252250671388,2.1232111931951207,1.2,0.911547987010292,0.0,0.0,-6.629146370277431e-19,2.1836661920933536e-37,-5.139648763469864e-19,2.3214748779587895,0.2518491364585052,True,,camera_link,odom,0.002,0.018,2.111547987010292,2.111547987010292,0.011663206184828745
3.292,3.292,True,-0.21332550048828125,2.1210800022939664,1.2,0.9173416556336356,0.0,0.0,-6.709282765606063e-19,2.2253411027272066e-37,-5.237322679875043e-19,2.326703894867321,0.2568587646566073,True,,camera_link,odom,0.001,0.012,2.1173416556336355,2.1173416556336355,0.0037383466603309046
3.32,3.32,True,-0.215149450302124,2.1274423745116837,1.2,0.9201643700565383,0.0,0.0,-6.710674936230751e-19,2.2260299125034023e-37,-5.264975177471659e-19,2.329245780477337,0.2593195931675053,True,,camera_link,odom,0.001,0.001,2.1201643700565382,2.1201643700565382,0.0072780044551454814
3.356,3.356,True,-0.21692948341369628,2.129407687157911,1.2,0.9230510322118464,0.0,0.0,-6.807566238470592e-19,2.276825652681777e-37,-5.229445557800668e-19,2.331841253057378,0.26185037672572514,True,,camera_link,odom,0.0,0.006,2.1230510322118463,2.1230510322118463,0.006356654946064744
