sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
1.057,1788898065.5309744,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.739616365429033e-17,1.7393220263954762e-28,-0.03000000000016308,-0.15961651719460723,0.2717226005046172,-0.04470000000015828,-0.15506807056206626,0.2718414837711781
1.078,1788898065.5511122,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.735569043463914e-17,1.7378707282538575e-28,-0.03000000000016308,-0.15961651719460723,0.2717226005046173,-0.04470000000015828,-0.15506807056206626,0.2718414837711781
1.09,1788898065.5707898,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.731760922240029e-17,1.7365052035364774e-28,-0.030000000000185705,-0.15961651719979547,0.27172260048488334,-0.04470000000018025,-0.15506807056726837,0.2718414837520546
1.09,1788898065.590841,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.731760922240029e-17,1.7365052035364774e-28,-0.030000000000185705,-0.15961651719979547,0.27172260048488334,-0.04470000000018025,-0.15506807056726837,0.2718414837520546
1.111,1788898065.6110616,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.72820582090407e-17,1.7352304074463694e-28,-0.030000000000185705,-0.15961651719979547,0.27172260048488334,-0.04470000000018025,-0.15506807056726837,0.2718414837520546
1.123,1788898065.6308477,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.725080127391294e-17,1.7341095894614668e-28,-0.030000000000208374,-0.15961651720498365,0.2717226004651495,-0.044700000000202286,-0.15506807057247043,0.27184148373293104
1.124,1788898065.6508188,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.725080127391294e-17,1.7341095894614668e-28,-0.030000000000208374,-0.15961651720498365,0.2717226004651495,-0.044700000000202286,-0.15506807057247043,0.27184148373293104
1.146,1788898065.670702,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.722498070568215e-17,1.733183709964989e-28,-0.030000000000208374,-0.15961651720498365,0.2717226004651495,-0.044700000000202286,-0.15506807057247043,0.27184148373293104
1.156,1788898065.6907165,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.722498070568215e-17,1.733183709964989e-28,-0.030000000000208374,-0.15961651720498365,0.2717226004651495,-0.044700000000202286,-0.15506807057247043,0.27184148373293104
1.156,1788898065.7108486,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.722498070568215e-17,1.733183709964989e-28,-0.030000000000208374,-0.15961651720498365,0.2717226004651495,-0.044700000000202286,-0.15506807057247043,0.27184148373293104
1.175,1788898065.731088,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.719953920836562e-17,1.7322714233078641e-28,-0.030000000000208374,-0.15961651720498365,0.2717226004651495,-0.044700000000202286,-0.15506807057247043,0.27184148373293104
1.189,1788898065.7507744,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.718152413454963e-17,1.7316254349535293e-28,-0.030000000000231074,-0.159616517210172,0.27172260044541563,-0.044700000000224324,-0.15506807057767252,0.27184148371380756
1.189,1788898065.7708094,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.718152413454963e-17,1.7316254349535293e-28,-0.030000000000231074,-0.159616517210172,0.27172260044541563,-0.044700000000224324,-0.15506807057767252,0.27184148371380756
1.206,1788898065.791132,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.716497415153363e-17,1.731031982147193e-28,-0.030000000000231074,-0.159616517210172,0.27172260044541563,-0.044700000000224324,-0.15506807057767252,0.27184148371380756
1.222,1788898065.8109906,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.715723489619132e-17,1.7307544662888398e-28,-0.030000000000253744,-0.15961651721536024,0.27172260042568175,-0.04470000000024633,-0.15506807058287467,0.271841483694684
1.222,1788898065.8310828,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.715723489619132e-17,1.7307544662888398e-28,-0.030000000000253744,-0.15961651721536024,0.27172260042568175,-0.04470000000024633,-0.15506807058287467,0.271841483694684
1.241,1788898065.8507001,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.714722368292032e-17,1.7303954820844706e-28,-0.030000000000253744,-0.15961651721536024,0.27172260042568175,-0.04470000000024633,-0.15506807058287467,0.271841483694684
1.255,1788898065.8708866,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.714722368292032e-17,1.7303954820844706e-28,-0.030000000000253744,-0.15961651721536024,0.27172260042568175,-0.04470000000024633,-0.15506807058287467,0.271841483694684
1.255,1788898065.8912842,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.714722368292032e-17,1.7303954820844706e-28,-0.030000000000253744,-0.15961651721536024,0.27172260042568175,-0.04470000000024633,-0.15506807058287467,0.271841483694684
1.27,1788898065.9108624,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.713614129291989e-17,1.7299980874004102e-28,-0.030000000000253744,-0.15961651721536024,0.27172260042568175,-0.04470000000024633,-0.15506807058287467,0.271841483694684
1.288,1788898065.9316378,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.712443884941272e-17,1.729578458708206e-28,-0.030000000000276413,-0.15961651722054848,0.27172260040594787,-0.04470000000026836,-0.15506807058807673,0.27184148367556055
1.288,1788898065.9509435,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.712443884941272e-17,1.729578458708206e-28,-0.030000000000276413,-0.15961651722054848,0.27172260040594787,-0.04470000000026836,-0.15506807058807673,0.27184148367556055
1.304,1788898065.9711246,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.712396906171579e-17,1.729561612961897e-28,-0.030000000000276413,-0.15961651722054848,0.27172260040594787,-0.04470000000026836,-0.15506807058807673,0.27184148367556055
1.32,1788898065.9909906,FREEZE_BASE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,9.712578529270529e-17,1.7296267397562239e-28,-0.030000000000276413,-0.15961651722054848,0.27172260040594787,-0.04470000000026836,-0.15506807058807673,0.27184148367556055
