sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg,m1_rad,m2_rad,m3_rad,m4_rad,m5_rad,m6_rad
1.423,1788982534.07284,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.3269154979126754e-19,1.2923625943538347e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766,nan,0.0,1.3692635738009366e-14,0.010768796742682692,0.014380318964046618,-4.057446818044104e-12,0.001386472141770591,4.8929565335076575e-05
1.442,1788982534.0948691,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.2653004163044548e-19,1.1567585797443626e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766,nan,0.0,1.3692690555957756e-14,0.010768796751153024,0.01438031899606507,-4.115850151345667e-12,0.0013864721549720804,4.892956532146716e-05
1.462,1788982534.1131089,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.1507418174646098e-19,8.961378029708113e-39,-0.03000000000065311,-0.15965919074317086,0.27165703647403516,-0.0315000000006531,-0.1596591907431647,0.27165703647403533,nan,0.0,1.3692721872038803e-14,0.010768796759623363,0.01438031902808352,-4.174253449419441e-12,0.0013864721681735722,4.892956530785804e-05
1.48,1788982534.135568,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.1889718924036797e-19,9.848259270387825e-39,-0.03000000000065311,-0.15965919074317086,0.27165703647403516,-0.0315000000006531,-0.1596591907431647,0.27165703647403533,nan,0.0,1.3692662828811085e-14,0.010768796768093699,0.014380319060101973,-4.2326568447433626e-12,0.00138647218137507,4.892956529424852e-05
1.499,1788982534.1526914,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.226858856451739e-19,1.0775023958455398e-38,-0.03000000000065311,-0.15965919074317086,0.27165703647403516,-0.0315000000006531,-0.1596591907431647,0.27165703647403533,nan,0.0,1.3692683340853162e-14,0.010768796772328863,0.0143803190761112,-4.261858523790277e-12,0.0013864721879758178,4.892956528744362e-05
1.503,1788982534.1737638,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.226858856451739e-19,1.0775023958455398e-38,-0.03000000000065311,-0.15965919074317086,0.27165703647403516,-0.0315000000006531,-0.1596591907431647,0.27165703647403533,nan,0.0,1.3692624885158933e-14,0.010768796776564032,0.014380319092120425,-4.2910602397320805e-12,0.0013864721945765675,4.892956528063883e-05
1.521,1788982534.1927867,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.288676059966827e-19,1.234546685845445e-38,-0.03000000000067614,-0.15965919074835394,0.27165703645429157,-0.031500000000676126,-0.1596591907483475,0.27165703645429173,nan,0.0,1.3692507348229797e-14,0.010768796785034365,0.014380319124138879,-4.349463647484177e-12,0.001386472207778064,4.892956526702892e-05
1.541,1788982534.2128234,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.30815889845392e-19,1.2844654322049572e-38,-0.03000000000067614,-0.15965919074835394,0.27165703645429157,-0.031500000000676126,-0.1596591907483475,0.27165703645429173,nan,0.0,1.369258838373238e-14,0.010768796793504697,0.014380319156157331,-4.407866972845884e-12,0.0013864722209795568,4.892956525341955e-05
1.561,1788982534.2334335,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.3491375011331452e-19,1.3896470769787126e-38,-0.030000000000676118,-0.15965919075032248,0.2716570364509783,-0.03150000000067611,-0.15965919075031598,0.27165703645097844,nan,0.0,1.3692480625774925e-14,0.010768796801975029,0.014380319188175785,-4.466270398914694e-12,0.001386472234181048,4.89295652398099e-05
1.574,1788982534.2526739,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.4165115969262645e-19,1.5618316875571189e-38,-0.030000000000699183,-0.15965919075353696,0.27165703643454797,-0.031500000000699184,-0.1596591907535303,0.27165703643454814,nan,0.0,1.3692397706698407e-14,0.010768796806210195,0.01438031920418501,-4.495472065516608e-12,0.001386472240781794,4.8929565233005155e-05
